date,symbol,exdate,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,optionid,index_flag,issuer,exercise_style
2023-08-31,SPXW 231215P4180000,2023-12-15,P,4180000,39.5,39.8,0,0.178876,155845465,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4190000,2023-12-15,P,4190000,40.5,40.8,30,0.177405,155845466,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4200000,2023-12-15,P,4200000,41.6,41.9,3,0.176046,155845467,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4210000,2023-12-15,P,4210000,42.8,43.1,0,0.17479,155845468,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4220000,2023-12-15,P,4220000,44,44.3,0,0.173476,155845469,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4225000,2023-12-15,P,4225000,44.6,44.9,0,0.172797,155845470,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4230000,2023-12-15,P,4230000,45.2,45.5,1,0.172103,155845471,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4240000,2023-12-15,P,4240000,46.4,46.7,0,0.170674,155845472,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4250000,2023-12-15,P,4250000,47.7,48.1,28,0.16941,155845473,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4260000,2023-12-15,P,4260000,49,49.4,2,0.168011,155845474,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4270000,2023-12-15,P,4270000,50.4,50.8,0,0.166695,155845475,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4275000,2023-12-15,P,4275000,51.2,51.5,2,0.166084,155845476,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4280000,2023-12-15,P,4280000,51.9,52.2,2,0.165386,155845477,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4290000,2023-12-15,P,4290000,53.4,53.7,0,0.164082,155845478,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4300000,2023-12-15,P,4300000,54.9,55.3,39,0.162779,155845479,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4310000,2023-12-15,P,4310000,56.5,56.9,72,0.161477,155845480,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4320000,2023-12-15,P,4320000,58.1,58.5,2,0.160105,155845481,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4325000,2023-12-15,P,4325000,59,59.4,0,0.159525,155845482,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4330000,2023-12-15,P,4330000,59.9,60.2,1,0.15886,155845483,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4340000,2023-12-15,P,4340000,61.6,62,170,0.157542,155845484,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4350000,2023-12-15,P,4350000,63.5,63.8,81,0.156278,155845485,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4360000,2023-12-15,P,4360000,65.4,65.7,168,0.155,155845486,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4370000,2023-12-15,P,4370000,67.3,67.7,50,0.153707,155845487,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4375000,2023-12-15,P,4375000,68.3,68.7,110,0.153061,155845488,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4380000,2023-12-15,P,4380000,69.3,69.7,200,0.152396,155845489,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4390000,2023-12-15,P,4390000,71.5,71.8,1,0.151186,155845490,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4400000,2023-12-15,P,4400000,73.6,74,34,0.149892,155845491,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4410000,2023-12-15,P,4410000,75.9,76.3,18,0.14869,155845492,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4420000,2023-12-15,P,4420000,78.2,78.6,0,0.147401,155845493,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4425000,2023-12-15,P,4425000,79.4,79.8,27,0.146781,155845494,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4430000,2023-12-15,P,4430000,80.7,81.1,2,0.146253,155845495,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4440000,2023-12-15,P,4440000,83.2,83.6,0,0.145012,155845496,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4450000,2023-12-15,P,4450000,85.8,86.2,2,0.143792,155845497,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4460000,2023-12-15,P,4460000,88.5,88.9,0,0.142588,155845498,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4470000,2023-12-15,P,4470000,91.2,91.7,2,0.141341,155845499,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4475000,2023-12-15,P,4475000,92.7,93.1,1,0.140763,155845500,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4480000,2023-12-15,P,4480000,94.1,94.6,0,0.140159,155845501,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4490000,2023-12-15,P,4490000,97.1,97.5,0,0.13893,155845502,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4500000,2023-12-15,P,4500000,100.2,100.7,75,0.137811,155845503,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4510000,2023-12-15,P,4510000,103.4,103.9,0,0.136639,155845504,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4520000,2023-12-15,P,4520000,106.8,107.2,10,0.135516,155845505,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4525000,2023-12-15,P,4525000,108.5,108.9,24,0.134939,155845506,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4530000,2023-12-15,P,4530000,110.2,110.7,0,0.134387,155845507,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4540000,2023-12-15,P,4540000,113.8,114.2,9,0.133248,155845508,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4550000,2023-12-15,P,4550000,117.5,117.9,24,0.132149,155845509,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4560000,2023-12-15,P,4560000,121.3,121.8,0,0.131087,155845510,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4570000,2023-12-15,P,4570000,125.3,125.7,0,0.130006,155845511,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4575000,2023-12-15,P,4575000,127.3,127.8,7,0.129497,155845512,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4580000,2023-12-15,P,4580000,129.4,129.9,9,0.129008,155845513,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4590000,2023-12-15,P,4590000,133.7,134.1,27,0.127986,155845514,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4600000,2023-12-15,P,4600000,138,138.5,29,0.126938,155845515,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4610000,2023-12-15,P,4610000,142.6,143,7,0.125966,155845516,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4620000,2023-12-15,P,4620000,147.3,147.7,0,0.125014,155845517,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4625000,2023-12-15,P,4625000,149.7,150.1,0,0.124539,155845518,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4630000,2023-12-15,P,4630000,152.1,152.6,0,0.124082,155845519,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4640000,2023-12-15,P,4640000,157.1,157.6,7,0.123168,155845520,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4650000,2023-12-15,P,4650000,162.3,162.8,5,0.122323,155845521,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4660000,2023-12-15,P,4660000,167.6,168.1,0,0.121441,155845522,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4670000,2023-12-15,P,4670000,173.1,173.6,0,0.120628,155845523,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4675000,2023-12-15,P,4675000,175.9,176.4,24,0.120219,155845524,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4680000,2023-12-15,P,4680000,178.8,179.2,0,0.119829,155845525,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4690000,2023-12-15,P,4690000,184.6,185.1,0,0.1191,155845526,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4700000,2023-12-15,P,4700000,190.6,191.1,10,0.118387,155845527,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4710000,2023-12-15,P,4710000,196.7,197.2,0,0.117634,155845528,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4720000,2023-12-15,P,4720000,203,203.5,0,0.116955,155845529,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4725000,2023-12-15,P,4725000,204.8,208.6,0,0.116907,155845530,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4730000,2023-12-15,P,4730000,208.1,211.8,0,0.11659,155845531,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4740000,2023-12-15,P,4740000,214.7,218.4,0,0.115957,155845532,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4750000,2023-12-15,P,4750000,221.4,225.2,0,0.115349,155845533,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4760000,2023-12-15,P,4760000,228.4,232.2,0,0.114893,155845534,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4770000,2023-12-15,P,4770000,235.5,239.3,0,0.11441,155845535,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4775000,2023-12-15,P,4775000,239.1,242.9,0,0.114175,155845536,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4780000,2023-12-15,P,4780000,242.7,246.5,0,0.1139,155845537,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4790000,2023-12-15,P,4790000,250.1,253.9,0,0.113499,155845538,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4800000,2023-12-15,P,4800000,257.6,261.4,0,0.11308,155845539,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4810000,2023-12-15,P,4810000,265.2,269.1,0,0.112717,155845540,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4820000,2023-12-15,P,4820000,273,276.9,0,0.112417,155845541,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4825000,2023-12-15,P,4825000,276.9,280.8,0,0.11221,155845542,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4830000,2023-12-15,P,4830000,280.9,284.8,0,0.112116,155845543,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4840000,2023-12-15,P,4840000,289,292.8,0,0.111896,155845544,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4850000,2023-12-15,P,4850000,297.2,301,0,0.11177,155845545,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4860000,2023-12-15,P,4860000,305.4,309.3,0,0.111585,155845546,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4870000,2023-12-15,P,4870000,313.8,317.6,0,0.111425,155845547,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4875000,2023-12-15,P,4875000,318,321.9,0,0.111425,155845548,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4880000,2023-12-15,P,4880000,322.3,326.1,0,0.111392,155845549,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4890000,2023-12-15,P,4890000,330.9,334.7,0,0.111409,155845550,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4900000,2023-12-15,P,4900000,337.2,345.7,0,0.111392,155845551,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4910000,2023-12-15,P,4910000,345.9,354.4,0,0.11134,156047235,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4920000,2023-12-15,P,4920000,354.8,363.3,0,0.111575,156047236,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4925000,2023-12-15,P,4925000,359.2,367.8,0,0.11165,155845552,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4930000,2023-12-15,P,4930000,363.7,372.2,0,0.111696,156065451,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4950000,2023-12-15,P,4950000,381.7,390.3,0,0.112158,155845553,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P4975000,2023-12-15,P,4975000,404.5,413.2,0,0.112834,155845554,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P500000,2023-12-15,P,500000,0,0.05,0,1.118031,155845555,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P5000000,2023-12-15,P,5000000,427.7,436.4,0,0.113832,155845556,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P5025000,2023-12-15,P,5025000,451.2,459.9,0,0.115187,155845557,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P5050000,2023-12-15,P,5050000,474.8,483.6,0,0.116566,155845558,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P5075000,2023-12-15,P,5075000,498.6,507.4,0,0.118047,155845559,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P5100000,2023-12-15,P,5100000,522.6,531.4,0,0.119934,155845560,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P5125000,2023-12-15,P,5125000,546.8,555.5,0,0.122165,155845561,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P5150000,2023-12-15,P,5150000,571,579.8,0,0.124625,155845562,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P5200000,2023-12-15,P,5200000,619.6,628.4,0,0.129479,155845563,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P5250000,2023-12-15,P,5250000,668.4,677.1,0,0.134497,155845564,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P5300000,2023-12-15,P,5300000,717.3,726,0,0.139919,155845565,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P5350000,2023-12-15,P,5350000,766.3,775,0,0.145637,155845566,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P5400000,2023-12-15,P,5400000,815.3,824,0,0.15104,155845567,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P5450000,2023-12-15,P,5450000,864.4,873,0,0.156541,155845568,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P5500000,2023-12-15,P,5500000,913.5,922.1,2,0.162221,155845569,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P5600000,2023-12-15,P,5600000,1011.7,1020.3,8,0.172959,155845570,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P5700000,2023-12-15,P,5700000,1110,1118.6,11,0.183982,155845571,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P5800000,2023-12-15,P,5800000,1208.3,1216.9,0,0.194409,155845572,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P5900000,2023-12-15,P,5900000,1306.6,1315.2,51,0.204248,155845573,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P600000,2023-12-15,P,600000,0,0.05,0,1.025173,155845574,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P6000000,2023-12-15,P,6000000,1404.9,1413.5,6,0.213504,155845575,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P6100000,2023-12-15,P,6100000,1503.3,1511.9,2,0.223773,155845576,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P6200000,2023-12-15,P,6200000,1601.6,1610.2,6,0.231999,155845577,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P6300000,2023-12-15,P,6300000,1700,1708.6,0,0.241504,155845578,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P6400000,2023-12-15,P,6400000,1798.4,1807,0,0.250692,155845579,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P6500000,2023-12-15,P,6500000,1896.7,1905.3,0,0.25745,155845580,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P6600000,2023-12-15,P,6600000,1995.1,2003.7,0,0.265905,155845581,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P6700000,2023-12-15,P,6700000,2093.5,2102.1,0,0.274063,155845582,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P6800000,2023-12-15,P,6800000,2191.9,2200.5,0,0.281922,155845583,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P6900000,2023-12-15,P,6900000,2290.2,2298.8,0,0.286642,155845584,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P700000,2023-12-15,P,700000,0,0.05,0,0.947159,155845585,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P7000000,2023-12-15,P,7000000,2388.6,2397.2,0,0.293741,155845586,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P7100000,2023-12-15,P,7100000,2487,2495.6,0,0.300533,155845587,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P7200000,2023-12-15,P,7200000,2585.3,2594,0,0.305176,155845588,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P7300000,2023-12-15,P,7300000,2683.7,2692.3,0,0.309127,155845589,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P800000,2023-12-15,P,800000,0,0.05,0,0.879918,155845590,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231215P900000,2023-12-15,P,900000,0,0.05,20,0.820845,155845591,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C1000000,2023-12-29,C,1000000,3506.7,3514.8,0,,151576352,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C1200000,2023-12-29,C,1200000,3310.5,3318.5,0,,151576353,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C1400000,2023-12-29,C,1400000,3114.3,3123.6,0,,151576354,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C1600000,2023-12-29,C,1600000,2918.2,2927.5,0,,151576355,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C1700000,2023-12-29,C,1700000,2820.2,2828.4,0,,151796663,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C1800000,2023-12-29,C,1800000,2722.2,2731.5,0,,151576356,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C1900000,2023-12-29,C,1900000,2624.2,2632.4,0,,151796664,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C1975000,2023-12-29,C,1975000,2550.7,2559.3,0,,151647374,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C2000000,2023-12-29,C,2000000,2526.2,2534.5,0,,151576357,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C2100000,2023-12-29,C,2100000,2428.3,2437.6,0,,151796665,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C2200000,2023-12-29,C,2200000,2330.4,2338.9,0,,151576358,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C2300000,2023-12-29,C,2300000,2232.5,2241.8,0,,151796666,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C2400000,2023-12-29,C,2400000,2134.7,2142.9,0,,151576359,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C2500000,2023-12-29,C,2500000,2036.9,2046.2,0,,151576360,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C2600000,2023-12-29,C,2600000,1939.2,1947.7,0,,151576361,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C2650000,2023-12-29,C,2650000,1890.3,1899.6,0,,155554332,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C2700000,2023-12-29,C,2700000,1841.5,1849.8,0,,151576362,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C2750000,2023-12-29,C,2750000,1792.7,1802,0,,151796667,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C2800000,2023-12-29,C,2800000,1743.9,1753.2,0,,151576363,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C2850000,2023-12-29,C,2850000,1695.1,1703.7,0,,151796668,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C2900000,2023-12-29,C,2900000,1646.3,1654.7,0,,151576364,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C2950000,2023-12-29,C,2950000,1597.6,1606.9,0,0.260248,151796669,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3000000,2023-12-29,C,3000000,1548.9,1558.2,0,0.276098,151576365,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3050000,2023-12-29,C,3050000,1500.2,1508.6,0,0.264854,151796670,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3075000,2023-12-29,C,3075000,1475.9,1485.2,0,0.282364,151796671,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3100000,2023-12-29,C,3100000,1451.6,1460.2,0,0.274907,151576366,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3125000,2023-12-29,C,3125000,1427.3,1435.6,0,0.272435,151796672,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3150000,2023-12-29,C,3150000,1403,1412.3,0,0.282298,151576367,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3175000,2023-12-29,C,3175000,1378.7,1388,0,0.28114,151796673,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3200000,2023-12-29,C,3200000,1354.4,1362.8,0,0.272767,151576368,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3225000,2023-12-29,C,3225000,1330.4,1338.5,0,0.273613,151796674,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3250000,2023-12-29,C,3250000,1305.9,1314.3,0,0.271097,151576369,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3275000,2023-12-29,C,3275000,1281.8,1290.2,0,0.271408,151576370,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3300000,2023-12-29,C,3300000,1257.4,1266.1,0,0.269454,151576371,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3325000,2023-12-29,C,3325000,1233.2,1242.6,0,0.271173,151576372,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3350000,2023-12-29,C,3350000,1209,1217.8,0,0.266184,151576373,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3375000,2023-12-29,C,3375000,1185.1,1193.6,0,0.265165,151576374,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3400000,2023-12-29,C,3400000,1160.7,1169.4,0,0.261741,151576375,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3425000,2023-12-29,C,3425000,1136.5,1145.9,0,0.261609,151576376,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3450000,2023-12-29,C,3450000,1112.8,1121.2,0,0.258531,151576377,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3475000,2023-12-29,C,3475000,1088.8,1097.1,0,0.256295,151576378,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3500000,2023-12-29,C,3500000,1064.3,1073.7,0,0.254432,151576379,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3510000,2023-12-29,C,3510000,1054.8,1063.4,0,0.251677,156472235,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3520000,2023-12-29,C,3520000,1045.1,1054.4,0,0.25221,155572815,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3525000,2023-12-29,C,3525000,1040.3,1049.6,0,0.251708,151576380,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3530000,2023-12-29,C,3530000,1035.5,1044.8,0,0.251197,155554333,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3540000,2023-12-29,C,3540000,1025.9,1035.2,0,0.250149,155554334,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3550000,2023-12-29,C,3550000,1016.3,1024.7,0,0.246579,151576381,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3560000,2023-12-29,C,3560000,1006.8,1015.4,0,0.246613,155476950,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3570000,2023-12-29,C,3570000,997.1,1006.4,0,0.246811,155476951,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3575000,2023-12-29,C,3575000,992.3,1001.6,0,0.246228,151576382,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3580000,2023-12-29,C,3580000,987.5,996.9,0,0.245892,155476952,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3590000,2023-12-29,C,3590000,978,986.3,0,0.242415,155476953,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3600000,2023-12-29,C,3600000,968.3,976.7,0,0.240977,151576383,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3610000,2023-12-29,C,3610000,958.8,968.1,0,0.242428,155476954,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3620000,2023-12-29,C,3620000,949.7,958,0,0.241138,155476955,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3625000,2023-12-29,C,3625000,944.9,952.8,0,0.239554,151576384,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3630000,2023-12-29,C,3630000,939.7,949,0,0.240279,155476956,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3640000,2023-12-29,C,3640000,930.2,938.5,0,0.237127,155476957,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3650000,2023-12-29,C,3650000,920.6,929.9,0,0.237999,151576385,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3660000,2023-12-29,C,3660000,910.9,920.4,0,0.236599,155476958,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3670000,2023-12-29,C,3670000,901.6,909.8,0,0.233695,155476959,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3675000,2023-12-29,C,3675000,897.3,905.5,0,0.235082,151576386,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3680000,2023-12-29,C,3680000,891.9,901.3,0,0.234353,155476960,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3690000,2023-12-29,C,3690000,882.3,891.8,0,0.233081,155476961,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3700000,2023-12-29,C,3700000,872.9,881.4,0,0.230394,151576387,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3710000,2023-12-29,C,3710000,863.4,872.7,0,0.230845,155476962,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3720000,2023-12-29,C,3720000,853.8,863.2,0,0.229489,155476963,1,CBOE S&P 500 INDEX,E
2023-08-31,SPXW 231229C3725000,2023-12-29,C,3725000,849.1,858.5,0,0.229082,151576388,1,CBOE S&P 500 INDEX,E
